id,price,speed,hd,ram,screen,cores,cd,laptop,trend
3182,3512,30,7,44,17,30,yes,no,4
3183,1170,24,8,2,12,6,no,yes,1
3184,1709,18,28,14,17,4,no,no,1
3185,1330,21,12,10,17,10,no,no,2
3186,3090,31,5,20,21,28,no,no,5
3187,1866,15,20,14,19,8,no,no,1
3188,3126,35,5,56,15,14,no,no,2
3189,3755,31,1,32,19,12,no,no,1
3190,1168,22,12,6,12,6,yes,no,2
3191,666,24,12,2,11,8,no,yes,1
3192,3372,37,3,40,19,14,yes,no,2
3193,1811,20,24,2,19,10,no,no,2
3194,3600,36,1,48,19,24,yes,no,5
3195,1570,16,24,2,23,4,no,no,1
3196,4098,33,3,32,17,12,no,no,2
3197,1676,19,20,10,19,10,yes,no,2
3198,2338,18,20,14,21,16,no,no,2
3199,2017,17,12,2,23,28,no,no,5
3200,1915,20,28,10,19,8,no,no,1
3201,3511,39,1,48,19,16,no,no,1
3202,1450,16,8,6,21,4,no,no,1
3203,2309,24,28,2,17,16,no,no,1
3204,3945,35,3,32,19,20,no,no,4
3205,1903,18,12,14,15,10,no,no,1
3206,1742,23,24,6,21,10,no,no,2
3207,2397,23,8,10,17,22,no,no,4
3208,3652,36,5,40,15,24,yes,no,4
3209,2968,22,24,6,19,24,yes,no,5
3210,1431,21,12,2,19,8,no,no,1
3211,3375,38,1,16,19,26,no,no,4
3212,2654,23,28,14,17,14,no,no,2
3213,732,18,8,14,11,10,yes,no,1
3214,725,20,28,14,12,6,no,yes,1
3215,2415,20,12,2,21,20,no,no,4
3216,2237,23,12,14,19,14,no,no,2
3217,3933,33,1,32,15,22,no,no,5
3218,1034,18,8,6,11,10,no,yes,2
3219,772,16,12,14,13,10,yes,no,1
3220,1007,16,28,2,11,10,no,yes,2
3221,3412,33,3,48,19,14,yes,no,1
3222,1736,17,16,14,19,10,yes,no,2
3223,2949,24,20,2,21,14,no,no,1
3224,552,16,12,6,11,8,yes,no,2
3225,4157,31,1,44,19,14,no,no,2
3226,1100,22,16,6,11,8,yes,no,1
3227,2118,19,28,6,19,12,no,no,1
3228,500,15,12,2,11,6,yes,no,2
3229,4033,33,1,36,15,18,no,no,4
3230,1380,23,16,2,17,4,yes,no,1
3231,2513,15,24,6,21,20,no,no,4
3232,2903,22,28,10,15,20,no,no,4
3233,672,20,20,2,13,8,yes,no,2
3234,3117,39,5,20,19,18,no,no,5
3235,2337,18,20,14,17,30,no,no,5
3236,4020,37,7,60,15,16,yes,no,2
3237,3903,30,1,56,15,12,no,no,1
3238,3702,35,5,16,21,20,no,no,5
3239,3122,34,7,44,17,14,no,no,2
3240,2052,22,28,14,21,26,yes,no,4
3241,885,24,8,14,12,6,no,yes,2
3242,3437,31,7,52,17,24,no,no,4
3243,2206,18,24,2,17,14,no,no,2
3244,4029,31,7,40,21,16,no,no,1
3245,1851,16,8,14,15,6,no,no,1
3246,2300,23,16,10,23,28,yes,no,4
3247,2648,22,20,10,23,14,yes,no,1
3248,804,17,24,2,12,8,yes,no,2
3249,579,22,12,2,12,6,no,yes,2
3250,1042,19,12,14,11,8,no,yes,1
3251,4339,31,5,28,23,14,no,no,2
3252,3214,32,7,32,17,16,no,no,2
3253,1873,23,8,6,21,10,no,no,1
3254,3121,36,3,24,15,16,no,no,2
3255,2860,17,20,2,21,28,yes,no,4
3256,1049,20,24,6,13,8,no,yes,2
3257,3092,31,5,60,23,30,yes,no,5
3258,1251,23,8,14,15,8,no,no,2
3259,4008,39,7,16,17,16,yes,no,2
3260,1585,18,20,10,21,6,no,no,1
3261,2692,24,8,6,15,30,yes,no,4
3262,875,21,24,14,12,10,no,yes,2
3263,3044,30,5,36,19,28,yes,no,5
3264,3053,38,3,56,21,26,no,no,5
3265,3781,35,5,44,21,24,no,no,4
3266,3474,34,7,56,21,14,no,no,1
3267,3166,31,1,44,17,24,no,no,5
3268,1443,17,20,14,23,10,no,no,1
3269,4339,34,7,44,19,26,no,no,5
3270,727,15,12,10,13,4,no,yes,1
3271,2639,23,24,10,21,22,no,no,4
3272,585,21,8,14,13,4,no,yes,1
3273,3068,32,1,48,15,24,yes,no,4
3274,2179,21,8,10,17,16,no,no,1
3275,3548,39,7,56,17,12,yes,no,2
3276,1777,15,8,14,17,4,no,no,2
3277,2130,17,8,10,23,18,no,no,4
3278,4054,37,7,20,17,30,no,no,4
3279,2429,17,12,10,15,14,no,no,1
3280,761,22,8,14,12,8,no,yes,1
3281,3157,37,1,48,17,18,no,no,4
3282,1298,24,16,6,15,8,no,no,2
3283,3073,36,7,56,17,16,no,no,2
3284,3912,39,7,16,15,26,yes,no,5
3285,1132,22,8,14,13,4,yes,no,1
3286,2255,18,16,2,17,28,no,no,4
3287,2734,22,16,6,23,28,no,no,5
3288,2920,18,28,2,21,20,yes,no,4
3289,3895,35,1,28,19,24,no,no,4
3290,1455,20,28,14,15,10,no,no,1
3291,1665,17,16,2,15,6,no,no,1
3292,2979,21,8,2,15,22,no,no,4
3293,2844,23,16,10,21,16,yes,no,2
3294,1993,24,16,10,19,8,no,no,2
3295,737,20,12,6,11,4,no,yes,2
3296,1287,22,16,10,17,4,no,no,1
3297,1420,19,16,10,21,6,yes,no,1
3298,2351,17,16,6,21,26,no,no,4
3299,512,21,24,6,12,10,yes,no,2
3300,2422,21,24,2,23,26,no,no,5
3301,3259,33,7,60,19,12,no,no,1
3302,3718,34,5,60,15,16,no,no,1
3303,1600,22,16,2,17,8,yes,no,2
3304,1945,24,28,14,15,10,no,no,1
3305,1500,22,28,6,19,6,yes,no,2
3306,2006,22,8,6,17,24,no,no,5
3307,1908,20,8,14,19,10,yes,no,1
3308,2941,20,24,10,21,24,no,no,4
3309,2578,16,28,10,19,22,no,no,5
3310,3114,31,7,16,23,30,no,no,5
3311,3850,35,5,28,21,20,no,no,5
3312,3261,39,3,60,17,12,no,no,1
3313,2709,17,28,6,23,24,no,no,5
3314,1843,19,8,14,21,6,no,no,2
3315,2933,15,16,14,19,16,no,no,2
3316,1015,20,20,2,11,8,no,yes,1
3317,3553,36,5,16,17,16,no,no,2
3318,1298,24,16,2,17,8,no,no,2
3319,1119,22,8,14,13,4,no,yes,1
3320,3222,35,1,52,21,16,no,no,2
3321,2846,16,28,6,21,26,no,no,5
3322,2665,15,28,10,19,20,no,no,5
3323,1225,18,20,6,17,8,no,no,2
3324,3584,36,7,28,21,24,yes,no,4
3325,1898,22,8,6,15,4,no,no,2
3326,2167,18,24,2,15,30,no,no,5
3327,3616,34,1,32,19,30,yes,no,5
3328,1166,17,16,10,13,6,no,yes,1
3329,3940,39,7,24,21,26,yes,no,5
3330,3589,36,5,24,21,28,no,no,5
3331,3600,39,7,52,17,22,yes,no,4
3332,2318,18,16,10,15,12,no,no,2
3333,1085,20,24,14,11,6,no,yes,2
3334,3495,35,1,36,19,16,no,no,1
3335,4157,34,7,44,21,12,no,no,2
3336,2979,22,28,6,23,16,no,no,1
3337,1810,20,16,14,23,6,no,no,2
3338,1324,20,8,6,23,4,yes,no,2
3339,3382,35,3,60,21,20,no,no,5
3340,4336,36,3,60,17,16,yes,no,2
3341,4157,34,3,28,19,30,no,no,5
3342,642,21,20,2,11,10,no,yes,1
3343,1894,20,8,6,17,10,no,no,1
3344,4298,31,1,56,19,26,no,no,5
3345,2673,18,24,6,15,30,no,no,5
3346,3944,37,1,32,19,28,yes,no,4
3347,2044,17,24,6,23,18,yes,no,4
3348,1855,17,8,2,15,4,no,no,1
3349,1386,24,16,10,19,6,no,no,2
3350,765,19,8,6,13,8,no,yes,1
3351,1861,15,8,6,23,4,no,no,2
3352,2631,23,24,6,23,30,no,no,5
3353,584,16,12,2,11,8,yes,no,1
3354,1475,16,20,14,23,6,no,no,2
3355,797,23,28,6,12,8,no,yes,1
3356,2119,24,24,14,15,16,no,no,2
3357,2631,16,16,14,23,20,no,no,4
3358,4337,37,5,40,23,28,no,no,4
3359,1315,19,20,14,19,10,no,no,2
3360,931,17,24,14,11,6,no,yes,2
3361,2400,16,12,6,19,26,yes,no,5
3362,2683,15,20,2,23,24,no,no,5
3363,3140,31,1,20,17,18,yes,no,4
3364,827,15,20,10,11,10,no,yes,2
3365,1346,17,20,6,15,4,no,no,2
3366,1776,18,16,2,23,6,yes,no,1
3367,4080,37,5,16,17,18,yes,no,5
3368,2658,15,24,6,23,20,no,no,5
3369,3172,33,3,32,21,24,yes,no,5
3370,2015,24,12,6,19,12,no,no,2
3371,1714,22,20,6,21,8,no,no,1
3372,1880,16,16,6,23,10,yes,no,2
3373,2096,15,28,2,15,16,yes,no,2
3374,2624,22,24,2,23,22,yes,no,5
3375,4262,39,5,60,17,14,no,no,2
3376,2636,22,28,2,19,12,yes,no,2
3377,829,18,16,6,13,10,no,yes,1
3378,1960,17,8,10,17,8,yes,no,2
3379,2212,17,8,2,21,28,yes,no,5
3380,1966,22,20,2,17,10,no,no,1
3381,2218,21,24,2,23,28,no,no,4
3382,3134,33,5,24,17,20,no,no,4
3383,1469,23,8,14,21,6,no,no,1
3384,1248,23,8,2,17,4,yes,no,2
3385,4012,32,3,52,19,22,yes,no,4
3386,602,17,16,10,11,6,no,yes,1
3387,3300,38,5,24,19,20,yes,no,5
3388,1029,16,24,14,13,8,no,yes,2
3389,584,20,8,2,11,8,yes,no,2
3390,640,16,12,14,11,10,yes,no,2
3391,3356,39,1,32,15,18,yes,no,5
3392,2744,19,20,6,23,20,yes,no,5
3393,1677,21,20,6,15,4,no,no,2
3394,2281,15,24,10,15,30,no,no,4
3395,807,22,28,2,11,6,no,yes,2
3396,1665,22,28,14,21,6,no,no,2
3397,3179,38,3,56,15,30,no,no,4
3398,561,23,16,6,11,10,no,yes,1
3399,1697,24,8,2,23,6,no,no,1
3400,3723,36,5,52,21,18,no,no,4
3401,1823,15,16,6,23,10,no,no,1
3402,2673,15,16,6,23,14,no,no,2
3403,1143,21,8,10,13,6,no,yes,2
3404,819,19,16,14,12,6,no,yes,2
3405,4093,36,1,32,21,18,no,no,5
3406,3762,33,1,40,21,12,no,no,1
3407,3766,37,1,56,19,24,no,no,4
3408,3717,35,7,36,15,22,no,no,4
3409,2571,20,24,6,23,18,no,no,4
3410,4184,31,5,36,23,12,yes,no,2
3411,708,20,16,10,11,8,yes,no,1
3412,3604,31,3,24,17,14,yes,no,1
3413,872,17,28,2,12,8,yes,no,2
3414,1868,19,28,14,21,10,yes,no,1
3415,1515,22,16,6,19,6,no,no,2
3416,706,18,28,6,12,6,no,yes,1
3417,1421,24,12,14,17,8,no,no,2
3418,1795,15,20,14,19,4,no,no,2
3419,1948,17,16,14,17,10,yes,no,2
3420,4232,34,7,32,23,28,yes,no,5
3421,1821,22,24,6,15,10,no,no,1
3422,2757,22,20,14,19,30,no,no,4
3423,1496,20,28,2,23,4,yes,no,2
3424,3379,31,5,28,19,14,no,no,2
3425,1061,21,8,2,12,6,no,yes,1
3426,529,17,24,6,13,8,no,yes,1
3427,2627,24,20,6,17,16,no,no,2
3428,3560,37,7,20,23,18,yes,no,5
3429,3943,36,3,56,15,16,no,no,1
3430,1971,23,12,2,15,6,no,no,2
3431,4003,34,3,32,23,12,no,no,1
3432,1514,20,12,6,21,4,no,no,2
3433,1230,15,24,2,15,10,no,no,2
3434,2086,18,12,6,15,20,no,no,4
3435,994,16,8,2,12,4,no,yes,1
3436,1185,22,16,2,13,4,no,yes,2
3437,2914,17,16,14,15,18,no,no,5
3438,4262,31,3,40,21,30,no,no,5
3439,1930,23,8,10,17,8,no,no,1
3440,4319,39,3,36,23,22,no,no,4
3441,3363,37,1,24,17,22,no,no,4
3442,764,22,20,14,13,6,yes,no,2
3443,1559,23,28,2,19,10,no,no,1
3444,2521,21,24,14,15,26,no,no,5
3445,1676,19,20,2,21,6,yes,no,2
3446,3643,32,3,52,17,30,no,no,5
3447,2042,22,28,6,17,14,no,no,2
3448,737,17,28,10,12,6,no,yes,2
3449,764,18,8,6,13,8,yes,no,2
3450,3636,32,7,48,17,20,yes,no,4
3451,895,24,20,14,11,6,no,yes,2
3452,1689,21,28,2,23,6,no,no,2
3453,1243,17,12,14,15,10,no,no,1
3454,4084,37,7,32,21,26,yes,no,5
3455,800,18,8,10,11,6,yes,no,1
3456,3968,34,1,52,21,24,yes,no,5
3457,3445,38,5,20,17,22,no,no,5
3458,1832,19,28,14,21,4,yes,no,2
3459,2190,19,28,2,21,16,no,no,1
3460,681,18,20,14,11,8,no,yes,1
3461,636,20,24,2,12,10,yes,no,1
3462,3541,31,1,16,15,16,no,no,2
3463,4098,39,5,36,17,24,no,no,5
3464,723,20,20,6,11,8,no,yes,2
3465,1355,20,12,14,19,6,no,no,2
3466,4317,35,1,28,15,20,no,no,4
3467,3897,31,5,24,15,14,no,no,1
3468,3289,32,5,60,17,12,no,no,1
3469,3299,38,1,24,17,14,no,no,2
3470,1649,17,20,6,21,8,no,no,1
3471,3576,37,7,24,23,14,yes,no,1
3472,1711,20,16,14,17,8,no,no,2
3473,2159,15,28,6,17,16,no,no,2
3474,636,17,8,2,13,10,yes,no,1
3475,1202,23,16,14,15,8,no,no,1
3476,3200,35,3,40,17,12,yes,no,1
3477,4038,30,5,28,19,22,no,no,5
3478,3634,37,5,20,15,22,no,no,5
3479,1818,15,12,2,17,10,no,no,1
3480,2624,17,16,10,19,18,yes,no,4
3481,1871,19,8,2,17,6,no,no,2
3482,3121,37,5,44,23,14,no,no,2
3483,2643,20,24,10,17,18,no,no,4
3484,2852,21,12,2,23,14,yes,no,2
3485,3276,36,7,16,19,24,yes,no,5
3486,732,16,24,6,11,8,yes,no,2
3487,1665,15,28,6,21,10,no,no,1
3488,3081,35,5,40,15,12,no,no,2
3489,3192,31,5,24,17,16,yes,no,2
3490,1799,15,24,6,17,6,no,no,1
3491,2728,18,8,14,21,16,yes,no,1
3492,2647,23,8,2,21,24,no,no,5
3493,1043,21,20,6,13,8,no,yes,1
3494,2984,20,8,6,15,16,yes,no,2
3495,2151,21,28,10,15,20,no,no,4
3496,869,22,20,6,13,10,no,yes,1
3497,1819,15,28,10,23,10,no,no,2
3498,3986,30,7,60,23,12,no,no,2
3499,846,24,16,2,12,4,no,yes,2
3500,2723,21,20,2,23,18,no,no,5
3501,4341,38,3,44,21,12,no,no,2
3502,4016,34,1,24,19,28,yes,no,4
3503,2470,15,24,6,19,26,no,no,4
3504,1575,16,24,6,23,8,no,no,1
3505,1260,21,28,2,19,8,yes,no,1
3506,2670,18,28,10,23,24,no,no,5
3507,4107,35,1,24,23,12,no,no,1
3508,2328,15,24,14,17,16,yes,no,1
3509,1958,22,8,6,17,4,no,no,1
3510,884,22,16,10,11,6,yes,no,1
3511,2510,15,28,6,17,26,no,no,4
3512,3693,35,3,40,15,20,no,no,5
3513,2829,22,16,2,23,28,no,no,4
3514,1359,23,12,10,19,4,no,no,1
3515,3827,31,5,16,17,16,no,no,2
3516,2712,20,8,2,17,12,yes,no,1
3517,2524,24,20,14,23,12,yes,no,1
3518,3759,39,3,40,21,30,no,no,5
3519,2111,21,8,14,15,30,no,no,4
3520,4203,33,5,36,17,24,no,no,5
3521,2610,15,12,10,23,12,no,no,2
3522,787,16,8,2,12,6,no,yes,2
3523,4193,31,7,40,19,26,no,no,4
3524,3930,31,1,32,17,20,no,no,4
3525,3790,31,3,16,21,16,no,no,2
3526,561,23,20,10,11,6,no,yes,2
3527,3151,31,5,44,17,24,no,no,4
3528,2335,20,28,6,21,20,no,no,4
3529,2088,21,8,6,19,14,yes,no,2
3530,2222,19,8,6,23,26,no,no,5
3531,853,20,8,6,12,10,no,yes,2
3532,2366,19,12,14,21,12,no,no,1
3533,3428,31,5,36,19,30,yes,no,4
3534,1549,15,16,14,17,8,no,no,2
3535,3500,36,3,36,15,20,yes,no,5
3536,1865,22,28,10,19,6,no,no,2
3537,3622,31,5,60,17,26,no,no,5
3538,1902,23,16,10,17,10,no,no,1
3539,2626,21,28,6,19,28,no,no,5
3540,855,16,12,6,11,4,no,yes,1
3541,1740,16,20,14,23,6,yes,no,2
3542,3476,31,3,56,21,30,yes,no,4
3543,2877,18,24,14,17,28,no,no,5
3544,3551,33,3,48,21,12,no,no,2
3545,1581,17,12,6,23,10,no,no,2
3546,1265,17,12,10,17,8,no,no,2
3547,1572,19,28,2,19,6,yes,no,1
3548,1834,16,28,14,23,8,no,no,2
3549,712,21,24,2,13,8,yes,no,2
3550,3757,31,1,36,21,12,no,no,2
3551,3958,38,1,16,21,30,no,no,4
3552,4000,32,3,56,17,28,yes,no,4
3553,2675,19,12,6,19,16,no,no,1
3554,2541,18,8,6,17,22,no,no,5
3555,2983,21,20,6,21,28,no,no,5
3556,1515,17,8,14,17,6,no,no,2
3557,2885,17,24,2,15,12,no,no,1
3558,524,23,12,2,11,6,yes,no,2
3559,2461,15,12,14,15,28,no,no,4
3560,4093,39,1,32,17,26,no,no,5
3561,3149,31,5,56,15,26,no,no,5
3562,1842,20,8,10,21,8,no,no,2
3563,4321,38,5,48,23,28,no,no,5
3564,1441,22,16,14,19,4,no,no,2
3565,4185,30,7,52,19,30,no,no,4
3566,516,19,28,2,11,4,yes,no,1
3567,1936,19,24,6,17,10,yes,no,1
3568,993,18,20,10,12,6,no,yes,1
3569,4084,34,5,48,15,28,yes,no,4
3570,1632,15,8,14,21,6,yes,no,1
3571,1872,16,12,10,19,10,yes,no,1
3572,2565,16,24,6,19,30,no,no,5
3573,4291,31,1,32,21,26,no,no,5
3574,4107,34,5,20,19,30,no,no,4
3575,1614,21,28,6,23,6,no,no,2
3576,2455,24,12,6,23,18,no,no,4
3577,1443,22,16,2,19,10,no,no,1
3578,2221,22,8,10,19,18,no,no,4
3579,2341,15,12,6,21,24,no,no,4
3580,1730,18,8,10,21,8,no,no,2
3581,3554,36,3,16,21,22,no,no,4
3582,4156,33,1,36,17,20,yes,no,4
3583,2248,20,16,6,17,20,yes,no,5
3584,4249,31,7,24,19,20,no,no,5
3585,3734,37,3,56,21,30,no,no,4
3586,4301,34,7,36,23,28,no,no,4
3587,2666,17,12,10,19,20,no,no,5
3588,3407,36,1,16,21,20,no,no,4
3589,2316,23,20,10,19,22,yes,no,5
3590,3369,33,5,16,15,28,no,no,5
3591,1168,18,28,6,13,6,yes,no,1
3592,905,23,24,10,11,4,no,yes,1
3593,3917,32,3,32,19,24,no,no,5
3594,2465,15,16,14,21,22,no,no,5
3595,1575,22,8,10,23,10,no,no,2
3596,1995,19,12,14,19,10,no,no,1
3597,1126,17,20,2,12,4,no,yes,1
3598,1982,23,28,10,19,10,no,no,2
3599,1977,15,28,6,19,6,no,no,1
3600,1721,17,28,10,19,4,no,no,2
3601,1299,15,24,6,21,10,no,no,2
3602,3353,31,3,60,15,12,no,no,2
3603,2953,18,24,14,23,24,no,no,5
3604,3233,38,5,40,17,12,no,no,1
3605,1494,23,24,10,17,10,no,no,1
3606,4334,30,7,20,17,22,no,no,4
3607,2904,16,24,2,19,16,yes,no,1
3608,3464,30,7,16,17,22,yes,no,4
3609,2695,23,20,14,19,20,no,no,4
3610,1699,19,12,10,17,4,no,no,1
3611,3467,37,1,28,21,16,no,no,2
3612,3962,33,5,52,23,22,no,no,5
3613,2080,15,28,2,21,16,yes,no,2
3614,957,18,16,14,11,4,no,yes,1
3615,1835,15,8,14,19,10,no,no,1
3616,1569,23,12,10,15,4,no,no,2
3617,641,22,8,10,13,6,no,yes,1
3618,2861,23,20,6,19,14,no,no,2
3619,1380,19,8,10,17,6,yes,no,2
3620,666,18,16,2,12,4,no,yes,1
3621,2605,20,12,14,21,14,no,no,1
3622,3873,38,7,32,15,30,no,no,5
3623,3587,30,1,40,17,28,no,no,5
3624,4239,37,5,48,15,22,no,no,5
3625,1891,15,8,6,17,4,no,no,2
3626,1836,18,12,6,15,6,yes,no,1
3627,4206,36,1,24,21,24,no,no,5
3628,543,15,28,14,12,10,no,yes,1
3629,1233,19,16,14,17,8,no,no,2
3630,1001,19,12,6,11,4,no,yes,1
3631,3413,39,5,28,23,24,no,no,4
3632,2090,19,20,6,19,16,no,no,1
3633,1945,22,16,6,15,6,no,no,2
3634,1026,19,20,2,11,6,no,yes,2
3635,3343,36,5,16,17,28,no,no,4
3636,1696,24,12,10,23,8,yes,no,1
3637,3185,37,5,36,19,12,no,no,2
3638,2348,22,16,14,17,14,yes,no,1
3639,886,18,28,6,12,4,no,yes,1
3640,3500,32,7,20,21,20,yes,no,5
3641,1705,16,24,6,21,10,no,no,1
3642,3207,34,7,24,17,20,no,no,5
3643,898,22,8,10,13,4,no,yes,1
3644,4164,35,3,60,19,14,yes,no,1
3645,4072,39,5,52,19,12,yes,no,1
3646,2030,18,20,14,21,22,no,no,5
3647,4230,35,3,56,17,14,no,no,1
3648,2133,16,28,2,23,26,no,no,5
3649,2260,21,16,2,19,28,yes,no,4
3650,1204,20,28,2,19,8,yes,no,2
3651,2297,19,8,2,17,20,no,no,4
3652,3660,31,7,56,19,26,yes,no,5
3653,969,24,20,6,11,6,no,yes,1
3654,2018,16,24,14,17,30,no,no,4
3655,3145,38,7,16,15,30,no,no,5
3656,1051,23,16,14,11,6,no,yes,1
3657,1321,20,20,6,15,6,no,no,1
3658,2460,23,24,6,21,18,yes,no,5
3659,4287,39,7,36,19,26,no,no,4
3660,2217,16,20,6,17,26,no,no,5
3661,896,20,8,6,11,4,yes,no,1
3662,1970,22,28,14,19,4,no,no,2
3663,887,23,16,14,12,6,no,yes,2
3664,4060,32,7,52,19,16,yes,no,2
3665,1491,16,28,10,19,10,no,no,2
3666,1073,20,24,2,12,6,no,yes,2
3667,599,24,20,2,13,4,no,yes,2
3668,3312,36,7,48,19,20,yes,no,5
3669,2697,16,16,14,21,20,no,no,4
3670,2954,22,16,10,19,26,no,no,5
3671,3661,33,1,52,19,12,no,no,2
3672,2104,17,8,14,17,20,yes,no,4
3673,2765,22,12,2,15,18,no,no,5
3674,1105,19,28,6,13,8,no,yes,1
3675,1062,16,20,10,12,4,no,yes,2
3676,2675,19,12,6,17,22,no,no,5
3677,3921,33,7,44,23,18,no,no,5
3678,646,20,24,10,11,10,no,yes,1
3679,3728,37,5,60,21,28,yes,no,5
3680,3827,39,7,60,23,14,no,no,2
3681,830,24,20,2,12,10,no,yes,1
3682,955,18,24,6,11,6,no,yes,1
3683,3270,35,3,36,21,26,no,no,4
3684,1231,15,24,14,19,6,no,no,2
3685,2509,19,16,6,19,18,no,no,5
3686,2508,22,28,10,19,22,yes,no,4
3687,2129,16,28,14,15,16,no,no,2
3688,3334,36,5,28,17,14,no,no,2
3689,4240,31,7,24,19,12,yes,no,2
3690,3607,31,1,20,23,28,no,no,4
3691,2112,21,12,6,17,20,yes,no,5
3692,1106,15,16,2,11,6,no,yes,2
3693,1590,19,20,10,23,4,no,no,1
3694,504,18,12,2,11,10,yes,no,1
3695,973,17,24,6,13,8,no,yes,1
3696,3915,37,5,56,23,12,no,no,2
3697,2734,23,16,2,19,24,no,no,5
3698,3338,30,5,24,17,30,no,no,5
3699,3564,32,7,36,21,12,yes,no,2
3700,3756,34,1,16,19,22,yes,no,4
3701,871,16,28,14,13,10,no,yes,2
3702,4185,37,5,32,17,24,no,no,4
3703,1868,21,28,14,17,8,yes,no,2
3704,808,18,20,6,13,10,yes,no,1
3705,1703,19,24,14,23,6,no,no,2
3706,1529,15,12,14,19,4,no,no,2
3707,3948,35,5,40,21,30,yes,no,4
3708,1081,19,8,6,12,6,no,yes,1
3709,807,19,24,10,13,8,no,yes,2
3710,4258,31,7,36,17,30,no,no,5
3711,2701,18,12,2,15,14,no,no,1
3712,3199,34,5,52,15,12,no,no,1
3713,2502,24,20,2,21,30,no,no,4
3714,1277,18,16,6,15,10,no,no,1
3715,3348,30,5,28,17,22,yes,no,4
3716,557,16,16,10,12,10,no,yes,1
3717,1357,23,12,2,15,6,no,no,2
3718,2469,18,16,2,23,30,no,no,4
3719,1810,18,20,2,23,10,no,no,2
3720,3817,33,7,20,21,12,no,no,2
3721,1850,22,8,10,15,10,no,no,2
3722,1531,17,28,14,19,4,no,no,1
3723,3446,39,5,16,19,20,no,no,4
3724,518,21,16,14,11,10,no,yes,2
3725,1799,24,24,14,23,10,no,no,1
3726,3554,33,7,60,21,14,no,no,2
3727,3971,34,7,32,21,14,no,no,2
3728,3137,38,1,52,15,20,no,no,4
3729,1474,18,20,2,19,10,no,no,2
3730,3090,36,3,24,23,16,no,no,2
3731,4033,34,5,20,23,28,no,no,5
3732,2897,16,8,14,15,28,no,no,5
3733,1091,21,8,2,13,6,no,yes,1
3734,878,24,8,10,11,10,no,yes,2
3735,2018,15,20,6,21,26,no,no,5
3736,2522,20,20,2,21,24,no,no,5
3737,596,24,20,6,13,10,yes,no,1
3738,2980,24,20,2,19,24,yes,no,4
3739,850,20,16,14,12,6,no,yes,2
3740,3781,35,3,24,15,20,no,no,4
3741,2370,16,24,14,23,26,no,no,5
3742,1749,16,12,14,23,4,no,no,2
3743,900,23,12,14,11,8,yes,no,2
3744,2125,22,28,10,19,14,no,no,2
3745,1020,24,16,14,13,4,yes,no,1
3746,2365,19,12,2,19,28,no,no,5
3747,4273,39,7,48,17,30,no,no,5
3748,2765,15,24,14,17,26,no,no,5
3749,3720,33,7,24,23,20,yes,no,4
3750,2025,20,8,10,21,26,no,no,5
3751,1646,24,16,14,23,10,no,no,1
3752,2042,20,8,2,17,24,no,no,4
3753,3871,35,3,28,17,28,no,no,5
3754,890,24,8,6,13,4,no,yes,2
3755,2261,19,20,10,23,22,no,no,4
3756,2128,17,20,2,23,30,yes,no,4
3757,1963,16,16,10,23,4,no,no,1
3758,1185,19,24,2,12,10,no,yes,1
3759,1564,18,16,2,17,8,yes,no,1
3760,3193,36,5,60,19,18,no,no,4
3761,3303,34,5,36,23,12,no,no,1
3762,3535,36,1,44,17,26,no,no,4
3763,3434,37,7,48,21,22,no,no,4
3764,2130,16,24,10,21,12,no,no,2
3765,1132,17,28,14,13,6,yes,no,2
3766,860,17,24,10,12,6,yes,no,2
3767,1913,24,20,6,17,8,no,no,1
3768,1222,18,20,2,19,6,no,no,2
3769,2082,20,28,10,21,28,no,no,4
3770,2551,17,28,14,21,20,no,no,4
3771,847,17,24,2,12,4,no,yes,1
3772,1489,16,20,2,21,8,no,no,2
3773,2572,16,24,2,21,22,yes,no,5
3774,3390,36,3,28,19,18,no,no,5
3775,4088,36,3,52,21,12,yes,no,1
3776,3080,37,1,24,19,30,yes,no,5
3777,3504,32,7,52,19,16,yes,no,1
3778,1525,24,16,10,17,8,no,no,2
3779,1888,16,20,10,15,6,yes,no,2
3780,587,24,28,10,13,4,no,yes,1
3781,2199,21,20,2,17,12,no,no,1
3782,2792,21,12,6,17,18,yes,no,4
3783,1525,22,8,2,17,4,no,no,1
3784,3728,35,5,32,15,20,yes,no,5
3785,2915,22,28,6,23,28,no,no,5
3786,1330,20,24,14,21,6,no,no,2
3787,1055,20,12,14,11,4,no,yes,1
3788,3616,32,5,56,15,18,yes,no,5
3789,2471,21,28,6,19,18,no,no,5
3790,1528,23,12,14,15,4,yes,no,2
3791,2588,15,12,14,19,18,yes,no,5
3792,1683,23,16,6,15,10,no,no,1
3793,2520,22,8,14,17,18,yes,no,4
3794,747,20,28,10,13,6,no,yes,1
3795,918,20,28,2,12,10,no,yes,2
3796,957,15,16,2,13,10,no,yes,1
3797,2889,24,28,2,19,14,no,no,1
3798,3652,35,1,40,19,26,yes,no,4
3799,2574,16,16,10,23,16,no,no,2
3800,1888,22,24,2,23,8,yes,no,1
3801,1291,16,12,6,15,8,no,no,1
3802,630,21,12,6,11,4,no,yes,2
3803,3488,38,3,48,15,14,yes,no,2
3804,3250,32,7,20,23,12,no,no,1
3805,3265,33,3,40,21,20,no,no,5
3806,3416,34,5,40,17,26,yes,no,4
3807,4167,35,5,20,21,20,no,no,5
3808,2229,15,16,6,21,26,no,no,4
